animal,EBV_NINT1,EBV_MTPN1,EBV_MUNY1,EBV_NINT2+,EBV_MTPN2+,EBV_MUNY2+,Reliability_NINT1, Reliability_MTPN1, Reliability_MUNY1, Reliability_NINT2+, Reliability_MTPN2+, Reliability_MUNY2+
900,0.00301157,0.00169704,-0.02363177,0.00662879,0.00305147,-0.05380457,0.21881547,0.18359312,0.19998334,0.23536186,0.21376624,0.21820741
901,0.02743238,0.00082703,-0.25509641,0.03445313,0.00195962,-0.40861417,0.46309338,0.4211174,0.44210326,0.43242506,0.39279187,0.41392737
902,0.00992938,0.00271927,-0.0260965,0.01435199,0.00308041,-0.09097067,0.43665009,0.37052467,0.40188046,0.43759028,0.3898997,0.40761566
903,0.00094056,-0.0012782,-0.13202838,0.00584006,0.00147717,-0.13192075,0.45160645,0.35125012,0.39969447,0.45846068,0.38489776,0.41694076
904,-0.01550264,-0.00794774,-0.23282561,-0.0231148,-0.01311557,-0.35798789,0.35460835,0.32142989,0.33698096,0.36362937,0.33931068,0.3463931
905,-0.01411386,0.00160592,-0.18704624,-0.01528825,0.0057457,-0.14052825,0.48463244,0.38426826,0.43980351,0.47703711,0.40343843,0.4397848
906,-0.0199844,-0.00734697,0.16347708,-0.01799053,-0.00986699,0.22473345,0.49782966,0.40768168,0.44749444,0.51194225,0.44827493,0.47130153
907,-0.0129231,0.00515641,0.13629714,-0.01272608,0.01051278,0.32787729,0.445421,0.35256615,0.38254871,0.47136541,0.40428172,0.41511953
908,0.01943525,0.0082054,0.06491201,0.01908231,0.00838074,0.02422847,0.42643176,0.3434595,0.38112529,0.42303028,0.35790604,0.38499483
909,2.069e-05,0.00310712,0.09164185,0.00663671,0.00439031,0.07880799,0.4606848,0.39753463,0.42340282,0.46115161,0.41288963,0.42695637
910,0.00139651,0.00035342,0.09558806,0.00022883,-0.00094556,0.11562712,0.39498922,0.30817956,0.33853042,0.42297626,0.36418481,0.37305834
911,-0.01222053,0.00063951,0.25489111,-0.01765398,-0.00117304,0.34564442,0.44676403,0.3557437,0.40733983,0.42958464,0.3622562,0.39858838
912,0.00659122,-0.00046187,-0.00562291,0.00991457,0.00047309,0.00330638,0.42337709,0.32977913,0.36070721,0.4473834,0.3807151,0.39196002
913,-0.00531759,-0.00131191,0.08378749,-0.00012113,0.0007333,0.13389992,0.39388528,0.32551678,0.35017835,0.40784121,0.35637636,0.36589382
914,0.01837542,0.00237812,-0.18319701,0.02448672,0.00451785,-0.21880762,0.48124388,0.42477645,0.46015549,0.45062849,0.40377912,0.43500102
915,-0.00048745,0.00180007,-0.25741937,-1.024e-05,0.00622036,-0.2744352,0.42628779,0.35175759,0.38547254,0.41301636,0.35170206,0.37712162
916,0.01198866,0.00379794,0.08964056,0.01020049,0.00212779,0.01343802,0.45679584,0.38510229,0.41833899,0.45517403,0.40072676,0.42141316
917,0.0083782,0.00406075,0.05684199,0.00998728,0.00548479,0.07826795,0.26571729,0.1789711,0.20377592,0.2720507,0.20784852,0.21967966
918,-0.01581465,0.00081584,0.12841505,-0.00906749,0.0046715,0.22579583,0.53644809,0.44896226,0.49070774,0.53714992,0.46990223,0.49905872
919,0.00702844,0.00256991,-0.10986883,0.00909553,0.00288343,-0.19714043,0.55674296,0.44461374,0.49273757,0.58208853,0.50161252,0.52696028
920,0.00617918,-0.00272478,-0.173613,0.01109928,-0.00209497,-0.24372779,0.43953578,0.32055675,0.38642228,0.41156034,0.32086893,0.37665665
921,-0.00586307,-0.00233794,0.02819764,-0.00746216,-0.00370921,0.0342246,0.43609131,0.36888614,0.39897652,0.42692225,0.37365339,0.39442449
922,-0.00434697,0.00102666,0.11485254,-0.00153965,0.00170207,0.17531303,0.48369826,0.4196721,0.44741557,0.47999002,0.42938586,0.44683001
923,0.01441067,0.00570504,-0.08408297,0.01190674,0.00729911,-0.08054751,0.48648262,0.38176924,0.41695095,0.51374686,0.43586176,0.45050068
924,0.00623633,-0.00151764,-0.04424376,0.00643126,-0.00493237,-0.1408788,0.37176325,0.29996141,0.33016973,0.36561373,0.31084079,0.3304318
925,0.00341808,-0.00476348,-0.22696876,0.00136862,-0.00820364,-0.34922979,0.45063336,0.38761769,0.41401653,0.45625804,0.40916023,0.42214922
926,0.02427822,0.00752045,0.02753706,0.03373935,0.00968473,-0.01951302,0.36594884,0.33094256,0.34785541,0.33801108,0.30553645,0.32342799
927,-0.00058697,-0.00075925,-0.11457432,0.00536009,-0.00038762,-0.21672839,0.22334738,0.20092871,0.21458366,0.23904929,0.22641876,0.22944367
928,0.01349547,0.00306172,0.06024313,0.01746146,0.00676463,0.15996536,0.39841209,0.31846004,0.35210007,0.38232186,0.31909835,0.34465589
929,-0.0070255,-0.00166849,0.02542668,-0.00877726,-0.00367082,0.0342079,0.37379288,0.29045965,0.3142783,0.39662011,0.33854202,0.34415202
930,-0.00524758,0.00312578,0.13660848,0.00338401,0.00189291,0.02433623,0.47683374,0.40281876,0.42655851,0.49168834,0.43549954,0.44521554
931,0.01188554,0.00290558,-0.0288741,0.01195226,0.00275391,-0.06788716,0.32057186,0.22172271,0.25730042,0.34406705,0.27841143,0.29563874
932,0.01407989,0.00334663,-0.05714008,0.01683153,0.00558332,-0.04410131,0.45474375,0.36403642,0.39695226,0.47419343,0.40703272,0.42141378
933,0.00456169,0.00659595,-0.11103454,0.01024871,0.00895411,-0.26255402,0.49893057,0.44068923,0.46480061,0.50234637,0.45795682,0.4707521
934,-0.00261019,0.0033918,0.14725558,-0.00123606,0.00035175,0.06863216,0.48974043,0.36656379,0.41762968,0.52413492,0.44056981,0.46520089
935,-0.01089773,-0.00731795,-0.25411582,-0.01293991,-0.00721236,-0.27475491,0.31889234,0.26080619,0.28848968,0.29333332,0.24748505,0.27152332
936,-0.01073076,-0.00075792,0.05072122,-0.00715342,-0.00389,-0.04589046,0.51345223,0.44156522,0.4694334,0.52193714,0.46763523,0.48238858
937,-0.01192922,-0.00072671,0.19282423,-0.01268297,-0.0022973,0.24671833,0.41016015,0.33478741,0.36659245,0.43065667,0.37742722,0.39126925
938,0.01135299,0.0022312,-0.15964141,0.01535362,0.00436245,-0.22995093,0.40722508,0.32062939,0.35843968,0.41914269,0.35817985,0.38030625
939,0.00284655,0.00291396,0.13515309,0.0034982,0.00374826,0.22478141,0.3044101,0.23400496,0.25387816,0.32356663,0.27373966,0.27840244
940,0.00579079,0.00087393,0.12258568,0.01420821,0.00203614,0.13249929,0.52206832,0.43618349,0.48434871,0.50842843,0.44040647,0.47810769
941,0.01305486,-0.0029785,-0.13614621,0.01823211,-0.001448,-0.12237699,0.57296062,0.46100847,0.52235702,0.57844322,0.49310906,0.53575709
942,0.00874123,0.0101419,0.31867977,0.01101322,0.01107191,0.35134408,0.50852034,0.39156693,0.45217548,0.51496141,0.42785328,0.46748919
943,-0.00032047,-0.00069728,0.04872591,0.00425716,-0.00022997,0.05463228,0.26082112,0.21238769,0.23260944,0.23737788,0.19846737,0.21704799
944,0.00187899,0.00153129,0.03710533,-0.0028065,-0.00135778,0.0209184,0.51068234,0.4288403,0.46441123,0.50510862,0.43677966,0.46108329
945,4.382e-05,0.0020248,-0.07067004,-0.00150581,0.00396319,-0.06195035,0.43817882,0.35050282,0.38736236,0.43439228,0.36454665,0.38890677
946,0.00277865,-0.00238811,-0.19542699,0.00049764,-0.00201576,-0.20277196,0.38406143,0.30844007,0.33607991,0.400759,0.34799239,0.35758306
947,-0.00599924,0.00389262,0.14248255,-0.00388001,0.00552389,0.16444177,0.46330722,0.38567392,0.41680784,0.47822384,0.42090196,0.43469952
948,0.00699186,-0.00024056,0.13528116,0.00610472,0.00051981,0.2901974,0.51448116,0.40291897,0.45423332,0.51602667,0.42822822,0.4671073
949,0.01462662,0.00112939,-0.05562457,0.02377965,0.00309193,-0.13304346,0.42617111,0.38515668,0.40273317,0.41555572,0.38281585,0.39437999
950,-0.01793104,-0.00603204,0.1097589,-0.02025777,-0.01183725,0.04861899,0.48394878,0.38318939,0.42768456,0.49586696,0.42200118,0.44890465
951,-0.00759194,-0.00446879,-0.21003525,-0.00956027,-0.00669095,-0.33224047,0.49174987,0.43253077,0.45855633,0.48662165,0.43948817,0.45596219
952,-0.01492758,-0.00217399,0.09978512,-0.01485463,-0.00192144,0.17418726,0.51141873,0.40325822,0.44306834,0.52752488,0.44691745,0.4708389
953,0.01147555,0.00440339,0.23540558,0.01433914,0.0016328,0.18731103,0.44672311,0.33269585,0.38117098,0.44894316,0.36249876,0.3957758
954,0.00781579,-0.0016148,-0.04150621,0.00625002,-0.0033434,-0.07335412,0.42184134,0.33035374,0.35918469,0.45228723,0.38944449,0.39660241
955,0.00095791,-0.00385568,-0.1978005,-0.00386687,-0.00451519,-0.20303915,0.32445321,0.24971782,0.27520994,0.33866883,0.28587909,0.29873458
956,0.01856675,0.00487533,0.02809541,0.0251564,0.00595072,-0.09375645,0.50613164,0.43183096,0.47160397,0.48833318,0.43008077,0.45952261
957,-0.00424904,0.00269023,0.39636266,-0.00247981,0.00377549,0.59106604,0.39227319,0.31772366,0.34228163,0.40693787,0.35153295,0.36172035
958,-0.01591248,-0.00982741,-0.40563185,-0.02269601,-0.01464729,-0.5979443,0.42169335,0.3801182,0.40142738,0.41252361,0.37940806,0.39431523
959,-0.01010416,-0.00478117,-0.02243555,-0.01291984,-0.00430599,0.07277715,0.49841965,0.42353457,0.46461714,0.48329494,0.4266518,0.45655739
960,-0.001678,-0.00439899,0.10628838,-0.00262475,-0.00491772,0.2156904,0.4228058,0.35034079,0.3912217,0.40060679,0.34705343,0.3788835
961,-0.00920726,0.0006958,0.09327487,-0.00120611,0.00316792,0.13443921,0.38208343,0.33748043,0.35281469,0.39541837,0.36265616,0.36704605
962,-0.00943372,0.00215505,0.33674289,-0.00607673,0.00259898,0.46017986,0.54280202,0.4449943,0.49661892,0.53252356,0.45591904,0.4970047
963,-0.00902904,0.00105717,0.06634389,-0.01010891,0.0012032,0.1316552,0.36558399,0.29506702,0.32702754,0.35497032,0.30011371,0.32231498
964,-0.00021626,0.00034631,-0.05681137,-0.00183556,-0.00266596,-0.1588355,0.42195765,0.28454548,0.33634659,0.43463254,0.33501574,0.37048008
965,0.00783301,0.00194158,0.2440795,0.01525632,-0.00050042,0.22110847,0.40127869,0.34267889,0.3689918,0.38929871,0.34167986,0.3607688
966,0.02067642,0.00883825,0.32185312,0.02769759,0.00964234,0.32574791,0.47686712,0.4045503,0.44203503,0.46659843,0.41131377,0.43651725
967,-0.00131552,-0.00395006,-0.46543127,-0.00466758,-0.00503707,-0.65784364,0.35202445,0.31025439,0.33309531,0.36695432,0.3397021,0.34841727
968,-0.00039726,0.0026496,0.14576921,0.00420257,0.00344132,0.15067559,0.41689889,0.37760089,0.39327372,0.42108506,0.38943114,0.39625599
969,-0.00626706,-0.00109223,-0.04336722,-0.01146923,-0.00469507,-0.1203292,0.36606237,0.29253693,0.31746817,0.38737329,0.337546,0.3442933
970,0.02166355,0.0069943,0.12339751,0.0297607,0.00863395,0.09404774,0.34859644,0.29176385,0.30699671,0.35549856,0.31022229,0.31582175
971,0.0039443,0.00610585,0.16820602,0.00433503,0.00959663,0.28569064,0.41374808,0.34082688,0.37270711,0.4118267,0.35640796,0.37545039
972,0.00611944,-0.0025262,-0.1654079,-0.00466816,-0.00244913,-0.05101642,0.53750859,0.4420922,0.48406088,0.54753075,0.4727998,0.49846057
973,-0.00730883,-0.0040496,0.03784514,-0.00829639,-0.00478338,0.0959521,0.35246325,0.22596472,0.27374402,0.35217406,0.25701435,0.2914835
974,0.01973794,-0.00379084,-0.50349099,0.01877507,-0.00358508,-0.60206012,0.50364942,0.39169532,0.43270948,0.52868533,0.44865004,0.46891789
975,0.00739379,0.00417944,0.10797419,0.0181088,0.00630118,0.03527347,0.41532453,0.35860158,0.39311183,0.37611429,0.32783858,0.36156409
976,-0.0075247,-0.0060736,-0.28289219,-0.01024894,-0.00785437,-0.39252711,0.44980464,0.33314459,0.37454008,0.47877829,0.39791751,0.41757494
977,0.01105177,0.0018331,0.17483301,0.00815032,0.00050363,0.28185898,0.46447877,0.39671993,0.4267183,0.44686352,0.38888148,0.41212549
978,-0.01999435,0.00203711,0.05672691,-0.02102651,0.00342919,0.07494005,0.44912485,0.30123142,0.36922161,0.45428083,0.34344693,0.39090617
979,0.01427279,0.00102479,0.01945791,0.01538637,0.00013733,-0.03459247,0.48311462,0.38110397,0.42873777,0.4800996,0.40030887,0.43532507
980,-0.02066216,-0.01160555,-0.21123275,-0.02865504,-0.01443967,-0.18099264,0.4784498,0.39487175,0.42141023,0.50206548,0.44160597,0.45014335
981,-0.00408577,-0.00590413,-0.05381804,-0.00303399,-0.00857548,-0.10918767,0.48644899,0.36456088,0.40749048,0.51756665,0.43070295,0.44942556
982,-0.00766788,-0.00924158,-0.25831604,-0.01223189,-0.01259583,-0.32146542,0.55562582,0.44979558,0.50527522,0.55782491,0.47645659,0.51535726
983,-0.00275633,-0.00200443,0.10213076,0.00149833,-0.00280931,0.07690318,0.51464853,0.44735296,0.48010938,0.50806636,0.45375938,0.4760764
984,0.04049604,0.00784825,-0.24608018,0.05248012,0.0112342,-0.44877099,0.47605267,0.42678029,0.45706599,0.44141578,0.39811765,0.42655437
985,0.00888294,0.00258336,0.11188196,0.01707111,0.00254447,0.0904502,0.48484047,0.39749042,0.44063005,0.47650424,0.40624465,0.44039686
986,0.00748917,-0.00137867,-0.17218767,0.00447952,-0.00138847,-0.16538211,0.43639229,0.35335917,0.37880737,0.46084291,0.40093127,0.40812774
987,-0.00142283,-0.00138557,-0.10492925,-0.00552794,-0.00092036,-0.0718392,0.45583428,0.38041698,0.41356542,0.44549213,0.38490622,0.40733658
988,0.01017828,-0.00128936,-0.2939638,0.00496723,-0.00013922,-0.27107798,0.4448928,0.36017097,0.40695431,0.42464511,0.35878135,0.39342144
989,0.00293015,0.00313403,0.12203053,0.00947546,0.00419136,0.13425831,0.31218268,0.24163652,0.2639232,0.33414508,0.28724315,0.29345624
990,-0.00696375,-0.00538777,0.01523147,-0.00917709,-0.00519168,0.11955552,0.40336759,0.27922443,0.31554459,0.42185907,0.32924075,0.34755629
991,-0.0039284,-0.0027863,-0.0018623,-0.00303027,-0.00670338,-0.10128863,0.50423705,0.42056412,0.4593081,0.50641729,0.44179697,0.46548012
992,-0.00045332,0.0018752,0.08297259,0.00033946,0.0023369,0.11258782,0.4288252,0.29701957,0.34340348,0.45351711,0.3619546,0.38684249
993,0.00159786,-0.00554598,-0.06198314,-0.00221407,-0.01200535,-0.20929378,0.45815353,0.31155893,0.3627775,0.48066508,0.37297236,0.40340341
994,0.01412802,0.00091925,0.04189874,0.01507452,-0.00269686,-0.05001476,0.40083034,0.29945086,0.3389429,0.42577953,0.35871405,0.37833872
995,-0.00764157,2.679e-05,0.01930905,-0.01167981,0.00253759,0.18111173,0.3213614,0.26489271,0.28783822,0.32987844,0.28734694,0.29906278
996,-0.01031132,-0.01052727,-0.45668736,-0.01749569,-0.01491546,-0.64187071,0.48550013,0.38729832,0.42329873,0.51711863,0.44933134,0.46152485
997,-0.01064109,-0.00718697,-0.11871573,-0.02172037,-0.00807413,-0.00437939,0.48074117,0.40969753,0.44283108,0.48223675,0.42748031,0.44695107
998,0.00721729,0.0056914,0.02306729,0.01161667,0.00578413,-0.10230927,0.39726018,0.35003233,0.37304732,0.39503938,0.36037837,0.37482659
999,0.00087206,0.0069816,0.07271835,0.00217154,0.0085634,0.06245212,0.24480016,0.20353421,0.22250953,0.22349404,0.19082215,0.20803252
1000,0.00506746,0.00247412,-0.17090934,0.00434681,0.0078074,-0.06548776,0.41904551,0.34272002,0.37473372,0.42100934,0.36297445,0.38067367
